settlement-id,transaction-type,order-id,posted-date,sku,quantity,product-sales,shipping-credits,promotional-rebates,selling-fees,fba-fees,other-transaction-fees,other,total
2026-STL-0620,Order,114-1002163-1077963,2026-06-20,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0620,Order,114-1002164-7758043,2026-06-20,GT-SERUM-HA,1,24.99,0.00,-2.50,-3.37,-3.55,0.00,0.00,15.57
2026-STL-0620,Order,114-1002389-2242998,2026-06-20,GT-MOIST-50ML,1,22.99,0.00,-0.00,-3.45,-3.60,0.00,0.00,15.94
2026-STL-0620,Order,114-1002390-8270870,2026-06-20,GT-MOIST-50ML,1,22.99,0.00,-2.30,-3.10,-3.60,0.00,0.00,13.99
2026-STL-0620,Order,114-1002549-3177128,2026-06-20,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0620,Order,114-1002550-6337828,2026-06-20,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0620,Order,114-1002551-4708733,2026-06-20,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0620,Order,114-1002687-3392356,2026-06-20,GT-MASK-CLAY,1,14.99,0.00,-0.00,-2.25,-3.85,0.00,0.00,8.89
2026-STL-0620,Order,114-1002688-7775286,2026-06-20,GT-MASK-CLAY,1,14.99,0.00,-0.00,-2.25,-3.85,0.00,0.00,8.89
2026-STL-0620,Order,114-1002801-7221393,2026-06-20,GT-EYE-CREAM,1,26.99,0.00,-0.00,-4.05,-3.50,0.00,0.00,19.44
2026-STL-0620,Order,114-1002979-1738763,2026-06-20,GT-SPF30-TINT,3,71.97,0.00,-0.00,-10.80,-10.80,0.00,0.00,50.37
2026-STL-0620,Order,114-1002980-5723937,2026-06-20,GT-SPF30-TINT,2,47.98,0.00,-4.80,-6.48,-7.20,0.00,0.00,29.50
2026-STL-0620,Order,114-1002981-5562772,2026-06-20,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0620,Order,114-1003073-7378070,2026-06-20,GT-ROLLER-JADE,1,13.99,0.00,-0.00,-2.10,-3.40,0.00,0.00,8.49
2026-STL-0620,Order,114-1003074-9246334,2026-06-20,GT-ROLLER-JADE,1,13.99,0.00,-1.40,-1.89,-3.40,0.00,0.00,7.30
2026-STL-0620,Order,114-1003299-9041683,2026-06-20,PH-CHEW-BULLY-6,2,59.98,0.00,-0.00,-9.00,-9.20,0.00,0.00,41.78
2026-STL-0620,Order,114-1003300-3268584,2026-06-20,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0620,Order,114-1003301-3121094,2026-06-20,PH-CHEW-BULLY-6,1,29.99,0.00,-3.00,-4.05,-4.60,0.00,0.00,18.34
2026-STL-0620,Order,114-1003302-2244415,2026-06-20,PH-CHEW-BULLY-6,1,29.99,0.00,-3.00,-4.05,-4.60,0.00,0.00,18.34
2026-STL-0620,Order,114-1003613-6839010,2026-06-20,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0620,Order,114-1003614-5128831,2026-06-20,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0620,Order,114-1003615-5212751,2026-06-20,PH-TREAT-SALMON,2,37.98,0.00,-0.00,-5.70,-7.80,0.00,0.00,24.48
2026-STL-0620,Order,114-1003616-1996541,2026-06-20,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0620,Order,114-1003788-4771441,2026-06-20,PH-SHAMPOO-OAT,1,15.99,0.00,-1.60,-2.16,-3.95,0.00,0.00,8.28
2026-STL-0620,Order,114-1003789-6434660,2026-06-20,PH-SHAMPOO-OAT,1,15.99,0.00,-0.00,-2.40,-3.95,0.00,0.00,9.64
2026-STL-0620,Order,114-1003960-6570713,2026-06-20,PH-TOY-ROPE-L,1,13.99,0.00,-1.40,-1.89,-3.75,0.00,0.00,6.95
2026-STL-0620,Order,114-1003961-6139691,2026-06-20,PH-TOY-ROPE-L,2,27.98,0.00,-2.80,-3.78,-7.50,0.00,0.00,13.90
2026-STL-0620,Order,114-1004083-7150740,2026-06-20,PH-BED-MED-GRY,1,42.99,0.00,-0.00,-6.45,-12.40,0.00,0.00,24.14
2026-STL-0620,Order,114-1004197-4186897,2026-06-20,PH-BRUSH-DBL,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0620,Order,114-1004198-6119085,2026-06-20,PH-BRUSH-DBL,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0620,Order,114-1004199-8947817,2026-06-20,PH-BRUSH-DBL,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0620,Order,114-1004409-1300294,2026-06-20,PH-DENTAL-30CT,3,65.97,0.00,-0.00,-9.90,-12.30,0.00,0.00,43.77
2026-STL-0620,Order,114-1004410-1531957,2026-06-20,PH-DENTAL-30CT,2,43.98,0.00,-0.00,-6.60,-8.20,0.00,0.00,29.18
2026-STL-0620,Order,114-1004411-5437610,2026-06-20,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0620,Order,114-1004451-2048273,2026-06-20,GT-LIP-BALM,3,29.97,0.00,-0.00,-4.50,-10.05,0.00,0.00,15.42
2026-STL-0621,Order,114-1000286-3820798,2026-06-21,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0621,Order,114-1000287-4253164,2026-06-21,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0621,Order,114-1000288-3477824,2026-06-21,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0621,Order,114-1000289-3564729,2026-06-21,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0621,Order,114-1000290-9289908,2026-06-21,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0621,Order,114-1000513-5585666,2026-06-21,PF-WHEY-VAN,3,134.97,0.00,-0.00,-20.25,-18.30,0.00,0.00,96.42
2026-STL-0621,Order,114-1000514-7298619,2026-06-21,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0621,Order,114-1000515-2437708,2026-06-21,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0621,Order,114-1000691-2137407,2026-06-21,PF-PREWKT-BERRY,1,32.99,0.00,-0.00,-4.95,-4.35,0.00,0.00,23.69
2026-STL-0621,Order,114-1000692-1807780,2026-06-21,PF-PREWKT-BERRY,1,32.99,0.00,-0.00,-4.95,-4.35,0.00,0.00,23.69
2026-STL-0621,Order,114-1000693-7946088,2026-06-21,PF-PREWKT-BERRY,1,32.99,0.00,-6.60,-3.96,-4.35,0.00,0.00,18.08
2026-STL-0621,Order,114-1001027-8779334,2026-06-21,PF-CREATINE-300,1,24.99,0.00,-5.00,-3.00,-4.05,0.00,0.00,12.94
2026-STL-0621,Order,114-1001028-3450947,2026-06-21,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0621,Order,114-1001029-8887754,2026-06-21,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0621,Order,114-1001030-7401806,2026-06-21,PF-CREATINE-300,2,49.98,0.00,-0.00,-7.50,-8.10,0.00,0.00,34.38
2026-STL-0621,Order,114-1001031-5176895,2026-06-21,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0621,Order,114-1001147-3976601,2026-06-21,PF-BCAA-LEMON,1,27.99,0.00,-0.00,-4.20,-4.20,0.00,0.00,19.59
2026-STL-0621,Order,114-1001148-1601296,2026-06-21,PF-BCAA-LEMON,1,27.99,0.00,-0.00,-4.20,-4.20,0.00,0.00,19.59
2026-STL-0621,Order,114-1001276-2073030,2026-06-21,PF-SHAKER-28,1,12.99,0.00,-1.30,-1.75,-3.45,0.00,0.00,6.49
2026-STL-0621,Order,114-1001277-4700592,2026-06-21,PF-SHAKER-28,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0621,Order,114-1001359-8986637,2026-06-21,PF-VEGAN-CHOC,2,79.98,0.00,-0.00,-12.00,-12.20,0.00,0.00,55.78
2026-STL-0621,Order,114-1001360-1294357,2026-06-21,PF-VEGAN-CHOC,1,39.99,0.00,-0.00,-6.00,-6.10,0.00,0.00,27.89
2026-STL-0621,Order,114-1001361-6363359,2026-06-21,PF-VEGAN-CHOC,1,39.99,0.00,-0.00,-6.00,-6.10,0.00,0.00,27.89
2026-STL-0621,Order,114-1001362-1887318,2026-06-21,PF-VEGAN-CHOC,1,39.99,0.00,-0.00,-6.00,-6.10,0.00,0.00,27.89
2026-STL-0621,Order,114-1001461-3239922,2026-06-21,PF-ELECTRO-CITRUS,1,21.99,0.00,-0.00,-3.30,-3.95,0.00,0.00,14.74
2026-STL-0621,Refund,114-1001770-3912886,2026-06-21,GT-SERUM-VITC,-1,-28.99,0.00,0.00,3.48,0.00,0.00,0.00,-25.51
2026-STL-0621,Order,114-1001836-8972523,2026-06-21,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0621,Order,114-1001837-6405343,2026-06-21,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0621,Order,114-1001838-6461406,2026-06-21,GT-SERUM-VITC,2,57.98,0.00,-11.60,-6.96,-7.10,0.00,0.00,32.32
2026-STL-0621,Order,114-1001839-2365149,2026-06-21,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0621,Order,114-1001840-8988000,2026-06-21,GT-SERUM-VITC,2,57.98,0.00,-5.80,-7.83,-7.10,0.00,0.00,37.25
2026-STL-0621,Order,114-1001841-7456854,2026-06-21,GT-SERUM-VITC,2,57.98,0.00,-5.80,-7.83,-7.10,0.00,0.00,37.25
2026-STL-0621,Order,114-1002165-2595845,2026-06-21,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0621,Order,114-1002166-6321559,2026-06-21,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0621,Order,114-1002167-6254198,2026-06-21,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0621,Order,114-1002168-8626616,2026-06-21,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0621,Order,114-1002169-7273103,2026-06-21,GT-SERUM-HA,1,24.99,0.00,-2.50,-3.37,-3.55,0.00,0.00,15.57
2026-STL-0621,Order,114-1002391-4194359,2026-06-21,GT-MOIST-50ML,1,22.99,0.00,-0.00,-3.45,-3.60,0.00,0.00,15.94
2026-STL-0621,Order,114-1002392-1597875,2026-06-21,GT-MOIST-50ML,1,22.99,0.00,-2.30,-3.10,-3.60,0.00,0.00,13.99
2026-STL-0621,Order,114-1002393-7311740,2026-06-21,GT-MOIST-50ML,1,22.99,0.00,-0.00,-3.45,-3.60,0.00,0.00,15.94
2026-STL-0621,Order,114-1002552-6515543,2026-06-21,GT-CLEANSE-150,2,33.98,0.00,-0.00,-5.10,-7.40,0.00,0.00,21.48
2026-STL-0621,Order,114-1002553-6753758,2026-06-21,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0621,Refund,114-1002682-4736280,2026-06-21,GT-MASK-CLAY,-1,-14.99,0.00,0.00,1.80,0.00,0.00,0.00,-13.19
2026-STL-0621,Order,114-1002689-5205556,2026-06-21,GT-MASK-CLAY,1,14.99,0.00,-0.00,-2.25,-3.85,0.00,0.00,8.89
2026-STL-0621,Order,114-1002690-8753576,2026-06-21,GT-MASK-CLAY,1,14.99,0.00,-0.00,-2.25,-3.85,0.00,0.00,8.89
2026-STL-0621,Order,114-1002802-4717279,2026-06-21,GT-EYE-CREAM,1,26.99,0.00,-0.00,-4.05,-3.50,0.00,0.00,19.44
2026-STL-0621,Order,114-1002803-4468470,2026-06-21,GT-EYE-CREAM,1,26.99,0.00,-0.00,-4.05,-3.50,0.00,0.00,19.44
2026-STL-0621,Order,114-1002982-1032691,2026-06-21,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0621,Order,114-1002983-8303868,2026-06-21,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0621,Order,114-1003075-7507893,2026-06-21,GT-ROLLER-JADE,1,13.99,0.00,-0.00,-2.10,-3.40,0.00,0.00,8.49
2026-STL-0621,Order,114-1003076-2297834,2026-06-21,GT-ROLLER-JADE,1,13.99,0.00,-0.00,-2.10,-3.40,0.00,0.00,8.49
2026-STL-0621,Order,114-1003303-2569282,2026-06-21,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0621,Order,114-1003304-3991546,2026-06-21,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0621,Order,114-1003305-3343985,2026-06-21,PH-CHEW-BULLY-6,1,29.99,0.00,-3.00,-4.05,-4.60,0.00,0.00,18.34
2026-STL-0621,Order,114-1003306-9689844,2026-06-21,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0621,Order,114-1003307-2344809,2026-06-21,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0621,Order,114-1003617-7921821,2026-06-21,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0621,Order,114-1003618-2509625,2026-06-21,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0621,Order,114-1003619-1220268,2026-06-21,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0621,Order,114-1003620-8512186,2026-06-21,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0621,Order,114-1003621-2814986,2026-06-21,PH-TREAT-SALMON,1,18.99,0.00,-1.90,-2.56,-3.90,0.00,0.00,10.63
2026-STL-0621,Order,114-1003790-5510798,2026-06-21,PH-SHAMPOO-OAT,1,15.99,0.00,-1.60,-2.16,-3.95,0.00,0.00,8.28
2026-STL-0621,Order,114-1003791-1252403,2026-06-21,PH-SHAMPOO-OAT,1,15.99,0.00,-0.00,-2.40,-3.95,0.00,0.00,9.64
2026-STL-0621,Order,114-1003792-8041236,2026-06-21,PH-SHAMPOO-OAT,1,15.99,0.00,-0.00,-2.40,-3.95,0.00,0.00,9.64
2026-STL-0621,Order,114-1003962-7227966,2026-06-21,PH-TOY-ROPE-L,1,13.99,0.00,-0.00,-2.10,-3.75,0.00,0.00,8.14
2026-STL-0621,Order,114-1003963-4048820,2026-06-21,PH-TOY-ROPE-L,1,13.99,0.00,-1.40,-1.89,-3.75,0.00,0.00,6.95
2026-STL-0621,Order,114-1003964-5633596,2026-06-21,PH-TOY-ROPE-L,2,27.98,0.00,-0.00,-4.20,-7.50,0.00,0.00,16.28
2026-STL-0621,Order,114-1004084-5703172,2026-06-21,PH-BED-MED-GRY,1,42.99,0.00,-4.30,-5.80,-12.40,0.00,0.00,20.49
2026-STL-0621,Order,114-1004085-6650131,2026-06-21,PH-BED-MED-GRY,1,42.99,0.00,-0.00,-6.45,-12.40,0.00,0.00,24.14
2026-STL-0621,Order,114-1004086-4338168,2026-06-21,PH-BED-MED-GRY,1,42.99,0.00,-0.00,-6.45,-12.40,0.00,0.00,24.14
2026-STL-0621,Order,114-1004200-4968858,2026-06-21,PH-BRUSH-DBL,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0621,Order,114-1004201-1213496,2026-06-21,PH-BRUSH-DBL,3,38.97,0.00,-0.00,-5.85,-10.35,0.00,0.00,22.77
2026-STL-0621,Order,114-1004202-7549444,2026-06-21,PH-BRUSH-DBL,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0621,Order,114-1004203-6970859,2026-06-21,PH-BRUSH-DBL,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0621,Order,114-1004412-5065168,2026-06-21,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0621,Order,114-1004413-3949116,2026-06-21,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0621,Order,114-1004452-1830449,2026-06-21,GT-LIP-BALM,1,9.99,0.00,-0.00,-1.50,-3.35,0.00,0.00,5.14
2026-STL-0622,Order,114-1000291-6422534,2026-06-22,PF-WHEY-CHOC,1,44.99,0.00,-4.50,-6.07,-6.10,0.00,0.00,28.32
2026-STL-0622,Order,114-1000292-2145653,2026-06-22,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0622,Order,114-1000293-1942411,2026-06-22,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0622,Order,114-1000294-1630944,2026-06-22,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0622,Order,114-1000516-2233237,2026-06-22,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0622,Order,114-1000517-3588336,2026-06-22,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0622,Order,114-1000518-1087161,2026-06-22,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0622,Order,114-1000694-4784650,2026-06-22,PF-PREWKT-BERRY,1,32.99,0.00,-0.00,-4.95,-4.35,0.00,0.00,23.69
2026-STL-0622,Order,114-1000695-5947745,2026-06-22,PF-PREWKT-BERRY,1,32.99,0.00,-3.30,-4.45,-4.35,0.00,0.00,20.89
2026-STL-0622,Order,114-1001032-1562209,2026-06-22,PF-CREATINE-300,3,74.97,0.00,-0.00,-11.25,-12.15,0.00,0.00,51.57
2026-STL-0622,Order,114-1001033-4497162,2026-06-22,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0622,Order,114-1001034-6420100,2026-06-22,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0622,Order,114-1001035-9739692,2026-06-22,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0622,Order,114-1001036-7046955,2026-06-22,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0622,Order,114-1001037-2894625,2026-06-22,PF-CREATINE-300,2,49.98,0.00,-0.00,-7.50,-8.10,0.00,0.00,34.38
2026-STL-0622,Order,114-1001149-8169304,2026-06-22,PF-BCAA-LEMON,1,27.99,0.00,-0.00,-4.20,-4.20,0.00,0.00,19.59
2026-STL-0622,Order,114-1001278-7744585,2026-06-22,PF-SHAKER-28,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0622,Order,114-1001279-3304005,2026-06-22,PF-SHAKER-28,3,38.97,0.00,-0.00,-5.85,-10.35,0.00,0.00,22.77
2026-STL-0622,Order,114-1001842-9466397,2026-06-22,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0622,Order,114-1001843-8831655,2026-06-22,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0622,Order,114-1001844-5041658,2026-06-22,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0622,Order,114-1001845-2500416,2026-06-22,GT-SERUM-VITC,1,28.99,0.00,-2.90,-3.91,-3.55,0.00,0.00,18.63
2026-STL-0622,Order,114-1001846-6477774,2026-06-22,GT-SERUM-VITC,3,86.97,0.00,-0.00,-13.05,-10.65,0.00,0.00,63.27
2026-STL-0622,Order,114-1001847-5322289,2026-06-22,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0622,Order,114-1001848-3277614,2026-06-22,GT-SERUM-VITC,2,57.98,0.00,-0.00,-8.70,-7.10,0.00,0.00,42.18
2026-STL-0622,Order,114-1002170-1174416,2026-06-22,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0622,Order,114-1002171-8309538,2026-06-22,GT-SERUM-HA,3,74.97,0.00,-7.50,-10.12,-10.65,0.00,0.00,46.70
2026-STL-0622,Order,114-1002172-7188771,2026-06-22,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0622,Order,114-1002173-1880652,2026-06-22,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0622,Order,114-1002174-6105140,2026-06-22,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0622,Order,114-1002394-4139098,2026-06-22,GT-MOIST-50ML,1,22.99,0.00,-0.00,-3.45,-3.60,0.00,0.00,15.94
2026-STL-0622,Order,114-1002395-2488335,2026-06-22,GT-MOIST-50ML,1,22.99,0.00,-0.00,-3.45,-3.60,0.00,0.00,15.94
2026-STL-0622,Order,114-1002396-1053648,2026-06-22,GT-MOIST-50ML,2,45.98,0.00,-0.00,-6.90,-7.20,0.00,0.00,31.88
2026-STL-0622,Order,114-1002554-8750193,2026-06-22,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0622,Order,114-1002555-3852351,2026-06-22,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0622,Order,114-1002556-2318832,2026-06-22,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0622,Order,114-1002557-4482131,2026-06-22,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0622,Order,114-1002691-3209678,2026-06-22,GT-MASK-CLAY,2,29.98,0.00,-0.00,-4.50,-7.70,0.00,0.00,17.78
2026-STL-0622,Order,114-1002804-7400318,2026-06-22,GT-EYE-CREAM,1,26.99,0.00,-0.00,-4.05,-3.50,0.00,0.00,19.44
2026-STL-0622,Order,114-1002805-1079503,2026-06-22,GT-EYE-CREAM,1,26.99,0.00,-2.70,-3.64,-3.50,0.00,0.00,17.15
2026-STL-0622,Refund,114-1002953-2140205,2026-06-22,GT-SPF30-TINT,-1,-23.99,0.00,0.00,2.88,0.00,0.00,0.00,-21.11
2026-STL-0622,Order,114-1002984-5806959,2026-06-22,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0622,Order,114-1002985-8926818,2026-06-22,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0622,Order,114-1003077-7778101,2026-06-22,GT-ROLLER-JADE,1,13.99,0.00,-0.00,-2.10,-3.40,0.00,0.00,8.49
2026-STL-0622,Order,114-1003308-1502647,2026-06-22,PH-CHEW-BULLY-6,1,29.99,0.00,-3.00,-4.05,-4.60,0.00,0.00,18.34
2026-STL-0622,Order,114-1003309-1406129,2026-06-22,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0622,Order,114-1003310-3766964,2026-06-22,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0622,Order,114-1003311-2386345,2026-06-22,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0622,Order,114-1003622-4279706,2026-06-22,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0622,Order,114-1003623-1904008,2026-06-22,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0622,Order,114-1003624-1801923,2026-06-22,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0622,Order,114-1003625-5622924,2026-06-22,PH-TREAT-SALMON,1,18.99,0.00,-3.80,-2.28,-3.90,0.00,0.00,9.01
2026-STL-0622,Order,114-1003793-7799074,2026-06-22,PH-SHAMPOO-OAT,1,15.99,0.00,-0.00,-2.40,-3.95,0.00,0.00,9.64
2026-STL-0622,Order,114-1003794-9857606,2026-06-22,PH-SHAMPOO-OAT,1,15.99,0.00,-0.00,-2.40,-3.95,0.00,0.00,9.64
2026-STL-0622,Order,114-1003965-2990842,2026-06-22,PH-TOY-ROPE-L,1,13.99,0.00,-0.00,-2.10,-3.75,0.00,0.00,8.14
2026-STL-0622,Order,114-1003966-5796861,2026-06-22,PH-TOY-ROPE-L,1,13.99,0.00,-1.40,-1.89,-3.75,0.00,0.00,6.95
2026-STL-0622,Order,114-1004087-1272490,2026-06-22,PH-BED-MED-GRY,1,42.99,0.00,-0.00,-6.45,-12.40,0.00,0.00,24.14
2026-STL-0622,Order,114-1004414-2151651,2026-06-22,PH-DENTAL-30CT,3,65.97,0.00,-0.00,-9.90,-12.30,0.00,0.00,43.77
2026-STL-0622,Order,114-1004415-5437438,2026-06-22,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0622,Order,114-1004416-8203855,2026-06-22,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0622,Order,114-1004417-5337729,2026-06-22,PH-DENTAL-30CT,1,21.99,0.00,-4.40,-2.64,-4.10,0.00,0.00,10.85
2026-STL-0622,Order,114-1004418-6124793,2026-06-22,PH-DENTAL-30CT,1,21.99,0.00,-4.40,-2.64,-4.10,0.00,0.00,10.85
2026-STL-0622,Order,114-1004453-1221565,2026-06-22,GT-LIP-BALM,1,9.99,0.00,-0.00,-1.50,-3.35,0.00,0.00,5.14
2026-STL-0622,Order,114-1004454-2959183,2026-06-22,GT-LIP-BALM,2,19.98,0.00,-0.00,-3.00,-6.70,0.00,0.00,10.28
2026-STL-0623,Order,114-1000295-2514923,2026-06-23,PF-WHEY-CHOC,2,89.98,0.00,-0.00,-13.50,-12.20,0.00,0.00,64.28
